text,location,lat,lon,geonameID
"Dallas. Boren also was transported to the hospital. A three-year-old passenger in the Boren vehicle, seated in the center rear, was not injured, according to Paris Police Department public information officer Matt Birch. All other accident victims were treated and released. According to police reports, the Ford Bronco was traveling",Paris,33.6609,-95.5555,4717560
"along with two other passengers in the Bronco and the driver were transported to Paris Regional Medical Center before Kay was transported by helicopter to Dallas Boren also was transported to the hospital. A three-year-old passenger in the Boren vehicle, seated in the center rear, was not injured, according to",Dallas,32.7831,-96.8067,4684888
"four. A two-car accident here late Friday claimed the life of a former Rivercrest High School student and injured several others. Jessica Kay, 18, of Paris died Saturday in a Dallas hospital from injuries received in the Friday night collision involving a Ford Bronco driven by James Barnes, 20, of",Paris,33.6609,-95.5555,4717560
Council looks over ‘to do’ list. Paris City Council asked the city manager to expand an 18-to-24-month bullet point strategic business plan presented at Monday night’s council meeting out 10 years,Paris,33.6609,-95.5555,4717560
the city manager to expand an 18-to-24-month bullet point strategic business plan presented at Monday night’s council meeting out 10 years and to meet with Paris Junior College president Dr. Pam Anglin and Chamber of Commerce president Pete Kampfer for assistance. The plan has been a point of contention between,Paris,33.6609,-95.5555,4717560
"Commissioners hear from TxDOT on bridges. Texas Department of Transportation representative Richard Harper told Lamar County Commissioners Monday TxDOT has simplified the bridge repair process for counties, making it easier and",Texas,31.2504,-99.2506,4736286
"Commissioners hear from TxDOT on bridges. Texas Department of Transportation representative Richard Harper told Lamar County Commissioners Monday TxDOT has simplified the bridge repair process for counties, making it easier and quicker to begin work on matching funds projects. Harper",Lamar County,33.6668,-95.5836,4705086
"repair process for counties, making it easier and quicker to begin work on matching funds projects. Harper said the list of structurally deficient bridges in Lamar County eligible to be replaced in the federal program can be speeded up if the county provides the paperwork involved in the matching funds process,",Lamar County,33.6668,-95.5836,4705086
"commissioners issued a resolution formally approving the application to the Office of the Attorney General, Crime Victims Services Division for funding for the office of Lamar County Victim Witness Coordinator for the years of 2010 and 2011. The court also hired Ginger Cook of Funding Solutions to perform grant writing services",Lamar County,33.6668,-95.5836,4705086
"and 2011. The court also hired Ginger Cook of Funding Solutions to perform grant writing services for the 2009 Assistance to Firefighters grant for the Lamar County Volunteer Fire Departments. Lamar County Elections Coordinator Russ Towers asked commissioners to approve a licensing agreement with election Systems & Software, Inc., that would",Lamar County,33.6668,-95.5836,4705086
"hired Ginger Cook of Funding Solutions to perform grant writing services for the 2009 Assistance to Firefighters grant for the Lamar County Volunteer Fire Departments. Lamar County Elections Coordinator Russ Towers asked commissioners to approve a licensing agreement with election Systems & Software, Inc., that would allow the county to print",Lamar County,33.6668,-95.5836,4705086
"Denise Dority of Resource Management & Consulting Company was given the right by the court to advertise for materials for water line replacement through the Texas Community Development Block Grant Small Towns Environment Program. Commissioners also approved Hayter Engineering for services for the rural Community Affairs Community Development Program projects,",Texas,31.2504,-99.2506,4736286
"and Commissioners Associa-tion of training for Commissioner Lonnie Layton; approved official bond and oath for Brandi Taylor as deputy clerk in the office of the Lamar County and District Attorney; approved a line-item transfer for Constable Gene Hobbs, moving gasoline funds to a capital account for the purchase of a vehicle;",Lamar County,33.6668,-95.5836,4705086
Gymnastics: Hagerstown advances to state meet. Hagerstown advanced to the state meet for the first time as a team after finishing second during the IHSAA regional,Hagerstown,39.9112,-85.1616,4258413
Gymnastics: Hagerstown advances to state meet. Hagerstown advanced to the state meet for the first time as a team after finishing second during the IHSAA regional Friday at Columbus East. Columbus,Hagerstown,39.9112,-85.1616,4258413
"to state meet. Hagerstown advanced to the state meet for the first time as a team after finishing second during the IHSAA regional Friday at Columbus East. Columbus North won the event with 111.05 points, the Tigers were next with 109.925, while New Castle was third with 106.55. The top-two",Columbus,39.2014,-85.9214,4256038
"meet. Hagerstown advanced to the state meet for the first time as a team after finishing second during the IHSAA regional Friday at Columbus East. Columbus North won the event with 111.05 points, the Tigers were next with 109.925, while New Castle was third with 106.55. The top-two teams at",Columbus,39.2014,-85.9214,4256038
"finishing second during the IHSAA regional Friday at Columbus East. Columbus North won the event with 111.05 points, the Tigers were next with 109.925, while New Castle was third with 106.55. The top-two teams at the regional advanced to the March 21 state meet at Perry",New Castle,39.9289,-85.3702,4262072
Bomb squad called to Richmond s east side . The Indiana State Police bomb squad has responded to an east-side Richmond storage unit after a report of a suspicious,Richmond,39.8289,-84.8902,4263681
Bomb squad called to Richmond's east side . The Indiana State Police bomb squad has responded to an east-side Richmond storage unit after a report of a suspicious device. The device was found this,Indiana,40.0003,-86.2503,4921868
"of a suspicious device. The device was found this afternoon in a storage unit at Stronghold Storage of Richmond, 533 Commerce Drive. Firefighters from the Richmond Fire Department also are on the",Richmond,39.8289,-84.8902,4263681
of a suspicious device. The device was found this afternoon in a storage unit at Stronghold Storage of Richmond 533 Commerce Drive. Firefighters from the Richmond Fire Department also are on the,Richmond,39.8289,-84.8902,4263681
"Bomb squad called to Richmond's east side . The Indiana State Police bomb squad has responded to an east-side Richmond storage unit after a report of a suspicious device. The device was found this afternoon in a storage unit at Stronghold Storage of Richmond,",Richmond,39.8289,-84.8902,4263681
"State's action may cost Richmond new business, new jobs. By Bill Engle Staff Writer March 27, 2009 Luminous Electronics Recycling, a Denver-based company, was near announcing plans to open",Richmond,39.8289,-84.8902,4263681
"State's action may cost Richmond new business, new jobs. By Bill Engle Staff Writer March 27, 2009 Luminous Electronics Recycling, a Denver based company, was near announcing plans to open a new facility in Richmond, promising a $1.5 million initial investment in an existing building with",Denver,39.7392,-104.985,5419384
"jobs. By Bill Engle Staff Writer March 27, 2009 Luminous Electronics Recycling, a Denver-based company, was near announcing plans to open a new facility in Richmond promising a $1.5 million initial investment in an existing building with hopes of hiring 50 to 70 workers within three years. “We’ve actually identified",Richmond,39.8289,-84.8902,4263681
