place name,tweet text
Nepal,RT @prabalgurung: Power outages in Nepal. Any hacks to charge mobile phones etc without electricity? or any other disaster survival hacks p…
Kathmandu,RT @siobhanheanue: Kathmandu quake aftermath. Clearing rubble to search for survivors. http://t.co/oasYaNweiP
Nepal,"RT @omojuwa: #PrayforNepal over 2,000 people dead. Pray for Jordan too."
Nepal,RT @unisdr: Breakdown in communications hampering response effort #NepalEarthquake  https://t.co/kBD05ZVtFN
Everest,RT @AP: 1st survivors of avalanche at Everest base camp flown to Nepal's capital; injuries not deemed life-threatening: http://t.co/xdilDYM…
Nepal,RT @AP: 1st survivors of avalanche at Everest base camp flown to Nepal's capital; injuries not deemed life-threatening: http://t.co/xdilDYM…
Everest,RT @AP: 1st survivors of avalanche at Everest base camp flown to Nepal's capital; injuries not deemed life-threatening: http://t.co/xdilDYM…
Nepal,RT @AP: 1st survivors of avalanche at Everest base camp flown to Nepal's capital; injuries not deemed life-threatening: http://t.co/xdilDYM…
Nepal,"RT @WorldVisionUSA: Children after Nepal earthquake scared, won't let go of parents. It's freezing—need shelter: http://t.co/ZqF1mLvnHg htt…"
Nepal,"RT @WorldVisionUSA: Children after Nepal earthquake scared, won't let go of parents. It's freezing—need shelter: http://t.co/ZqF1mLvnHg htt…"
Nepal,"RT @BishopJakes: My heart is broken over the loss of 1400 people in Nepal, death of Freddie Gray, beheading of Coptic Christians n Libya. W…"
Kathmandu,"RT @rkarnad: Truly awful sight. Kathmandu's Darbar Square, a UNESCO World Heritage site, in ruins after today's earthquake. http://t.co/AoA…"
Nepal,"RT @AdamSmith_USA: A 7.8 magnitude earthquake rocked Nepal this morning, claiming 900 lives. The aftermath is devastating. http://t.co/b1tl�??"
Nepal,RT @AriaaJaeger: #PrayForNepal A 7.9 earthquake has killed more than 480 people. Pls join me in praying for #Nepal http://t.co/pHmrRMb5AG
Mount Everest,"RT @nytimes: The Nepal earthquake touched off an avalanche on Mount Everest, causing injuries and deaths http://t.co/Yrs1MXK9H3 http://t.co…"
Mount Everest,"RT @nytimes: The Nepal earthquake touched off an avalanche on Mount Everest, causing injuries and deaths http://t.co/Yrs1MXK9H3 http://t.co…"
Nepal,"RT @nytimes: The Nepal earthquake touched off an avalanche on Mount Everest, causing injuries and deaths http://t.co/Yrs1MXK9H3 http://t.co…"
Nepal,"RT @nytimes: The Nepal earthquake touched off an avalanche on Mount Everest, causing injuries and deaths http://t.co/Yrs1MXK9H3 http://t.co…"
Mount Everest,"RT @cnnbrk: At least 13 dead after avalanches at Mount Everest, authorities say. #NepalQuake http://t.co/CaaLOYg9f2 http://t.co/kfZNieLlGX"
Mount Everest,"RT @cnnbrk: At least 13 dead after avalanches at Mount Everest, authorities say. #NepalQuake http://t.co/CaaLOYg9f2 http://t.co/kfZNieLlGX"
Nepal,"RT @cnnbrk: At least 13 dead after avalanches at Mount Everest, authorities say. #NepalQuake http://t.co/CaaLOYg9f2 http://t.co/kfZNieLlGX"
Nepal,"RT @cnnbrk: At least 13 dead after avalanches at Mount Everest, authorities say. #NepalQuake http://t.co/CaaLOYg9f2 http://t.co/kfZNieLlGX"
Mount Everest,RT @BBCBreaking: 17 confirmed killed when avalanche hit Mount Everest base camp after #NepalQuake - mountain's worst-ever disaster http://t…
Nepal,RT @BBCBreaking: 17 confirmed killed when avalanche hit Mount Everest base camp after #NepalQuake - mountain's worst-ever disaster http://t…
Nepal,RT @BBCBreaking: 17 confirmed killed when avalanche hit Mount Everest base camp after #NepalQuake - mountain's worst-ever disaster http://t…
Mount Everest,RT @BBCBreaking: 17 confirmed killed when avalanche hit Mount Everest base camp after #NepalQuake - mountain's worst-ever disaster http://t…
Mount Everest,RT @501Awani: [LATEST] Nepal Quake: Avalanche killed 22 so far and 167 mountaineers still reported missing at Mount Everest - Indian Army O…
Mount Everest,RT @501Awani: [LATEST] Nepal Quake: Avalanche killed 22 so far and 167 mountaineers still reported missing at Mount Everest - Indian Army O…
Mount Everest,RT @501Awani: [LATEST] Nepal Quake: Avalanche killed 22 so far and 167 mountaineers still reported missing at Mount Everest - Indian Army O…
Nepal,RT @501Awani: [LATEST] Nepal Quake: Avalanche killed 22 so far and 167 mountaineers still reported missing at Mount Everest - Indian Army O…
Nepal,RT @501Awani: [LATEST] Nepal Quake: Avalanche killed 22 so far and 167 mountaineers still reported missing at Mount Everest - Indian Army O…
Nepal,RT @501Awani: [LATEST] Nepal Quake: Avalanche killed 22 so far and 167 mountaineers still reported missing at Mount Everest - Indian Army O…
Nepal,"RT @cnnbrk: At least 2,263 people have died in Nepal from massive #NepalEarthquake and aftershocks, official says. http://t.co/hCyjO7YyS7"
Nepal,"Nepal's Hospitals Swamped as Number of Deaths Crosses 2,400-Mark, Thousands Injured: Overwhelmed doctors moved hundreds of patients o "
Nepal,"Nepal's Hospitals Swamped as Number of Deaths Crosses 2,400-Mark, Thousands Injured: Overwhelmed doctors moved hundreds of patients o "
Nepal,"Nepal's Hospitals Swamped as Number of Deaths Crosses 2,400-Mark, Thousands Injured: Overwhelmed doctors moved hundreds of patients o "
Nepal,"Nepal's Hospitals Swamped as Number of Deaths Crosses 2,400-Mark, Thousands Injured: Overwhelmed doctors moved hundreds of patients o "
Everest,"Google engineer dies in Everest avalanche after Nepal quake: Dan Fredinburg, an engineer in Google's Project X  http://t.co/PlW69GjDzA"
Nepal,"Google engineer dies in Everest avalanche after Nepal quake: Dan Fredinburg, an engineer in Google's Project X  http://t.co/PlW69GjDzA"
Nepal,"RT @WNTonight: Death toll in #NepalEarthquake rises past 2,100 as rescuers continue search for survivors: http://t.co/4pPpR7Vn68 http://t.c…"
Nepal,"#Rescuers struggle to reach villages as death toll from #Nepal #earthquake hits 3,600 http://t.co/Q8PElfplzl"
NEPAL,"RT @I_N_F_O_W_A_R_S: 4_26_15  NEPAL'S HOSPITALS SWAMPED AS QUAKE TOLL PASSES 2,400 THOUSANDS INJURED  #Reuters  http://t.co/EHi7ZPLcYR http…"
Nepal,UK tour operator confirms one client dead in #Nepal #earthquake  http://t.co/v4AsURUHDS via @TravelMole
Nepal,"Thousands are dead in Nepal, two Australians are about to be executed and this is news? http://t.co/cbD0le3omk"
Assam,Seven Tourists From Assam Feared Dead in Nepal: Seven tourists from Assam are feared dead in the massive earth  http://t.co/Xp8fMrCu1W
Nepal,Seven Tourists From Assam Feared Dead in Nepal: Seven tourists from Assam are feared dead in the massive earth  http://t.co/Xp8fMrCu1W
Assam,Seven Tourists From Assam Feared Dead in Nepal: Seven tourists from Assam are feared dead in the massive earth  http://t.co/Xp8fMrCu1W
Nepal,Seven Tourists From Assam Feared Dead in Nepal: Seven tourists from Assam are feared dead in the massive earth  http://t.co/Xp8fMrCu1W
Nepal,"RT @ICRC: #NepalQuake #Tips Expect + aftershocks.  Usually less violent than main quake, they can do additional damage to weakened structur…"
Nepal,"RT @waitbutwhy: The death toll from the scary Nepal quake has reached 2,500. But thats 0.8% of the Haiti toll: http://t.co/kFMq2kjtwi http:…"
Nepal,"RT @ILNewsFlash: HEARTBREAKING: 3,617 people confirmed dead in Nepal with over 7,000 injured. #NepalEarthquake http://t.co/U3kkAu9ocM"
Nepal,"RT @ILNewsFlash: HEARTBREAKING: 3,617 people confirmed dead in Nepal with over 7,000 injured. #NepalEarthquake http://t.co/U3kkAu9ocM"
Nepal,Climbers stranded on Everest face 'race against time' after Nepal earthquake http://t.co/22mg5uea61
Everest,Climbers stranded on Everest face 'race against time' after Nepal earthquake http://t.co/22mg5uea61
Nepal,@HeartNews Nepal earthquake Death toll rises above 3500 http://t.co/ipYUNrHJtG
Mount Everest,RT @rtenews: A climber on Mount Everest captured a video of the moment an avalanche struck after the earthquake in Nepal https://t.co/ykMv8…
pal j,"For those of you unaware  An earthquake in Nepal just killed 4,000 people."
Nepal,"RT @kundadixit: #NepalQuake Day 3 Update Aftershocks subside, but huge need for rescue, relief. http://t.co/EroGtuYnBh http://t.co/vlIogfoQ…"
Nepal,"RT @cnni: BREAKING: Death toll in #Nepal after #earthquake stands at 597, spokesman for Nepal's Ministry of Home Affairs says. http://t.co/�??"
Nepal,RT @BritishRedCross: Aftershocks from #NepalQuake means that people are still sleeping outdoors. Rain is predicted for the next three days �??
Nepal,India has become saviour for other countries earlier #operationraahat n now #OperationMaitri #Salute n #RIP souls died in #NepalEarthquake
Kathmandu,"RT @IvanCNN: Constant stream of Hindu cremation funerals in Kathmandu. ""95% of them are victims,"" worker tells me  #Nepalquake http://t.co/…"
NEPAL,"#NEPAL  Death toll now over 4,000"
Nepal,"Over 2500 dead in Nepal so far. In a matter of seconds. In a sickening way, climate change alarmists wish they had that count. They have 0."
Ottawa,Family of missing Ottawa hiker Faye Kennedy says she is alive but injured and airlifted to Kathmandu No idea of extent of injuries @CTVNews
Nepal,"RT @abc7newsBayArea: #BREAKING: Officials say the death toll from the massive #NepalEarthquake has surpassed 4,000. http://t.co/J0QB6laMcc …"
Nepal,"4000+ people dead from the earthquake in Nepal and we have people looting CVS in America.   Hello handbasket wait, where are we going?"
Nepal,Economic Impact Of Nepal Quake Likely To Be Massive: One estimate puts the reconstruction at more than $5 bill  http://t.co/T3lEO63JOa
Nepal,RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
pal e,"Also  RT @nytimes: Villages near Nepal earthquake's epicenter are desperate as death toll tops 4,000 http://t.co/NRibWSHEJA"
Nepal,"Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq  http://t.co/aj2E51PtpK"
Baltimore,"So Baltimore Riots and 4,000+ people died in Nepal today "
Nepal,"So Baltimore Riots and 4,000+ people died in Nepal today "
NEPAL,FOUR US DEAD IN NEPAL US ‘artists tour' believed stranded along roadway http://t.co/eUeMFyHOjC
Kathmandu,"RT @firstpost: Nepal earthquake moves Kathmandu 10 feet south but Everest height unchanged, say experts http://t.co/n9hZBKjx8f http://t.co/…"
Nepal,"RT @firstpost: Nepal earthquake moves Kathmandu 10 feet south but Everest height unchanged, say experts http://t.co/n9hZBKjx8f http://t.co/…"
Nepal,Drone Captured Huge Devastation In Nepal Earthquake&lt;    &gt;http://t.co/IJNZN1Lg1B
Nepal,"Death toll passes 4,400 amid Nepal earthquake: Reports are circulating that entire villages have been leveled   http://t.co/q1m92YTFYd"
Baltimore,The #NepalEarthquake and #RiotsInBaltimore are #publichealth #emergencies.
Nepal,Nepal receives heavy rainfall #NepalEarthquake http://t.co/J9DwIrw69n
Nepal,"Nepal Earthquake Toll Could Reach 10,000, Government on 'War Footing': PM Sushil Koirala: The death toll in Ne  http://t.co/gQsxLBS1jb"
Nepal,US deploys new “military assets” to Nepal as death toll from earthquake grows - World Socialist Web Site http://t.co/nqwAGjGzPK #WarNews
Nepal,"Can't believe it. I've hardly seen any coverage been so busy but #Nepal Quake Death Toll Could Reach 10,000 that's shocking! So so sad ὡ5"
Nepal,#BaltimoreRiots look at all those poor people who died in #NepalEarthquake and ur worried about #Rioting n #violence #NepalQuake
Nepal,"Choppers ferry injured in Nepal; new mudslide hits village: GORKHA, Nepal (AP) — Helicopters cri  http://t.co/cwncd7EXic &lt;--Full Story"
Nepal,#DebkaFile Nepal quake death toll continues to rise. Fifty Israelis still stranded  #Islamic Terrorism http://t.co/dCoTrDCtWf
Nepal,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??"
Assam,"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h�??"
Nepal,#NepalQuakeRelief  Serious logistical problem. Ineffectiveness of the government and dirty politics C K Lal next http://t.co/G5ZAaLJrZs
Nepal,RT @Global_Humanity: Huge destruction of #NepalEarthquake #PrayForNepal #LetsHelpNepal #LetsACTIndonesia via @doalcarcarmen  http://t.co/dm…
Nepal,Earthquake levels Nepal's beautiful historic buildings http://t.co/9cIROg8iQK #Occupy #OWS #occupywallstreet #OccupyHQ #GrassRoots #USA #…
India,RT @dna: Nepal earthquake pushed part of India a few feet northward http://t.co/i1YWjY1u7Z
Nepal,Nepal earthquake: Devastation in maps and images: Before and after satellite images and maps http://t.co/IMBuuLMVBR #News
nepal,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX
kathmandu,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX
Nepal,Israeli paramedics in Nepal: ‘Houses just vanished' http://t.co/R3KxN9V1NI via @timesofisrael
Nepal,RT @GivMeSome_Mo: Death count is above 4600 in Nepal! That's insane!!! #PrayersUp
Nepal,RT @TIME: See India's rescue operations in the villages most affected by Nepal's deadly earthquake http://t.co/Tcirp7hceR http://t.co/LCMDo…
Baltimore,"RT @AdamLBarnett: 3,617 killed in Nepal. Protests & riots in Baltimore. 88,175 worldwide abortions. FBI predicts ISIS attack in USA.  Peopl…"
Baltimore,"RT @AdamLBarnett: 3,617 killed in Nepal. Protests & riots in Baltimore. 88,175 worldwide abortions. FBI predicts ISIS attack in USA.  Peopl…"
Nepal,"RT @AdamLBarnett: 3,617 killed in Nepal. Protests & riots in Baltimore. 88,175 worldwide abortions. FBI predicts ISIS attack in USA.  Peopl…"
USA,"RT @AdamLBarnett: 3,617 killed in Nepal. Protests & riots in Baltimore. 88,175 worldwide abortions. FBI predicts ISIS attack in USA.  Peopl…"
Nepal,RT @onyxfish: Why is the damage in Nepal worse than Japan had in 1995? @gregmyre1 examines global risk data: http://t.co/okdswBfg17 http://…
Nepal,"RT @cnnbrk: The death toll from Nepal's earthquake has risen above 4,600, officials say. More than 9,200 injured. http://t.co/NawhlFpQS5"
Nepal,"RT @cnnbrk: The death toll from Nepal's earthquake has risen above 4,600, officials say. More than 9,200 injured. http://t.co/NawhlFpQS5"
Nepal,RT WFP: #Fact: 8 million people have been affected by the #NepalQuake. More facts here http://t.co/kLvLnVVakx http://t.co/LlhUML3hRH
nepal,"RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…"
nepal,"RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…"
nepal,"RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…"
Nepal,"Nepal quake death toll crosses 5000, hundreds still missing; rescue operations continue: The death toll in Nep  http://t.co/dW3uu3caj6"
